heron_id,metric_label,metric_date_range,metric_value,metric_group,metric_unit,metric_description,iqr_distance,outlier_score,outlier_method,metric_name
eus_aevWDqEJEXAC69bMUqXDWB,inflow_growth_rate,last_6_calendar_months,1.6896133674977851,balance,ratio,The growth of in average monthly inflow amounts between 1st half and 2nd half of the time period,2.7425746903465114,2.7425746903465114,IQR,inflow_growth_rate
eus_2F7Lc63ABDkBEeb5yMJ42n,inflow_growth_rate,last_6_calendar_months,1.2370970653445537,balance,ratio,The growth of in average monthly inflow amounts between 1st half and 2nd half of the time period,1.8592440710088074,1.8592440710088074,IQR,inflow_growth_rate
eus_LoNEbmyAahYf49pye4quTt,inflow_growth_rate,last_6_calendar_months,1.0895609500440715,balance,ratio,The growth of in average monthly inflow amounts between 1st half and 2nd half of the time period,1.5712474452896226,1.5712474452896226,IQR,inflow_growth_rate
eus_Q4wo2gvtVxkTrhfuiPwxor,inflow_growth_rate,last_6_calendar_months,5.779367401042143,balance,ratio,The growth of in average monthly inflow amounts between 1st half and 2nd half of the time period,10.725944452274572,10.725944452274572,IQR,inflow_growth_rate
eus_aJx4YDv3kCm93fRbRwdhyd,inflow_growth_rate,last_6_calendar_months,1.9647774967887488,balance,ratio,The growth of in average monthly inflow amounts between 1st half and 2nd half of the time period,3.2797065010449056,3.2797065010449056,IQR,inflow_growth_rate
eus_fKJBfNT7CB4bV5oJJyTu8b,inflow_growth_rate,last_6_calendar_months,1.2877652208169912,balance,ratio,The growth of in average monthly inflow amounts between 1st half and 2nd half of the time period,1.9581504152470128,1.9581504152470128,IQR,inflow_growth_rate
eus_SPvVngH6gihTTFC3o2Pspt,inflow_growth_rate,last_6_calendar_months,1.6428216665528084,balance,ratio,The growth of in average monthly inflow amounts between 1st half and 2nd half of the time period,2.651235346373894,2.651235346373894,IQR,inflow_growth_rate
eus_6ujJHMeGbGVGfd8cZFCrPX,inflow_growth_rate,last_6_calendar_months,1.4621489092662645,balance,ratio,The growth of in average monthly inflow amounts between 1st half and 2nd half of the time period,2.298554619001266,2.298554619001266,IQR,inflow_growth_rate
eus_2FQdAuX3WkhgjAkdCyNmPK,inflow_growth_rate,last_6_calendar_months,1.1807626249149694,balance,ratio,The growth of in average monthly inflow amounts between 1st half and 2nd half of the time period,1.7492769031566817,1.7492769031566817,IQR,inflow_growth_rate
eus_GpcrpTzs73TAsZXpWfqt7J,inflow_growth_rate,last_6_calendar_months,6.975607830471372,balance,ratio,The growth of in average monthly inflow amounts between 1st half and 2nd half of the time period,13.061055462367438,13.061055462367438,IQR,inflow_growth_rate
eus_7nzoTu9g5Bk4ZotjUmH7nY,inflow_growth_rate,last_6_calendar_months,1.3047285172234209,balance,ratio,The growth of in average monthly inflow amounts between 1st half and 2nd half of the time period,1.991263474487974,1.991263474487974,IQR,inflow_growth_rate
eus_NJEeLipcmGttfWaAT3UEkT,inflow_growth_rate,last_6_calendar_months,1.3506775657650982,balance,ratio,The growth of in average monthly inflow amounts between 1st half and 2nd half of the time period,2.0809579259655564,2.0809579259655564,IQR,inflow_growth_rate
